D PCA [S] Manhattan(Median);0.94581;0.94162;0.97211;0.92255;0.95599
D DE (avg)[C] Manhattan(Median);1.2068;1.3553;3.0678;5.0378;9.4447
D DE (avg)[S] Manhattan(Median);1.0398;1.0165;1.0142;1.0176;1.0316
D plain [C] Manhattan(Minimum);0.39972;0.43891;0.56934;0.7121;0.88785
D plain [S] Manhattan(Minimum);0.34731;0.36205;0.45405;0.40667;0.43223
D PCA [C] Manhattan(Minimum);0.3882;0.40354;0.26639;0.045379;0.42228
D PCA [S] Manhattan(Minimum);0.34731;0.36205;0.45405;0.40667;0.43223
D DE (avg)[C] Manhattan(Minimum);0.46743;0.47853;0.6498;0.84584;1.0477
D DE (avg)[S] Manhattan(Minimum);0.41767;0.37548;0.48209;0.42532;0.45826
D plain [C] Manhattan(MinimumTimesMedian);0.44256;0.49944;0.90848;1.6429;3.5691
D plain [S] Manhattan(MinimumTimesMedian);0.32849;0.34092;0.44138;0.37517;0.41321
D PCA [C] Manhattan(MinimumTimesMedian);0.43464;0.47236;0.79943;0.22856;3.9883
D PCA [S] Manhattan(MinimumTimesMedian);0.32849;0.34092;0.44138;0.37517;0.41321
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.54008;0.57227;1.3578;2.9156;7.1893
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.42329;0.35385;0.46965;0.39406;0.44427
D plain [C] Manhattan(Summation);1396.8;1418.8;1965.4;2890.1;4944.6
D plain [S] Manhattan(Summation);1176.3;1168.6;1195.4;1151.4;1198.6
D PCA [C] Manhattan(Summation);1437.6;1474.8;3648.6;6160.5;11490
D PCA [S] Manhattan(Summation);1176.3;1168.6;1195.4;1151.4;1198.6
D DE (avg)[C] Manhattan(Summation);1464.8;1661.8;3717.5;6161.7;11490
D DE (avg)[S] Manhattan(Summation);1254;1240.4;1238.5;1227.8;1246.3
D plain [C] Euclidean(Average);0.7791;0.79918;1.9613;5.1699;17.162
D plain [S] Euclidean(Average);0.53412;0.53257;0.53644;0.52253;0.53589
D PCA [C] Euclidean(Average);0.97288;0.94769;10.266;30.131;102.59
D PCA [S] Euclidean(Average);0.53412;0.53257;0.53644;0.52253;0.53589
D DE (avg)[C] Euclidean(Average);1.6966;2.1518;10.752;30.145;102.59
D DE (avg)[S] Euclidean(Average);1.1716;1.031;1.1077;1.1279;1.1205
D plain [C] Euclidean(GeometricAverage);0.68119;0.71165;1.6029;3.7942;12.192
D plain [S] Euclidean(GeometricAverage);0.48205;0.4815;0.4861;0.46203;0.48708
D PCA [C] Euclidean(GeometricAverage);0.76175;0.80965;7.0198;19.463;69.893
D PCA [S] Euclidean(GeometricAverage);0.48205;0.4815;0.4861;0.46203;0.48708
D DE (avg)[C] Euclidean(GeometricAverage);0.96277;1.4536;7.3213;19.471;69.893
D DE (avg)[S] Euclidean(GeometricAverage);0.80247;0.77855;0.79035;0.73566;0.79414
D plain [C] Euclidean(Median);0.67303;0.72458;1.6997;4.2881;14.922
D plain [S] Euclidean(Median);0.49937;0.48893;0.50455;0.46989;0.50255
D PCA [C] Euclidean(Median);0.76713;0.81813;8.9855;25.368;89.202
D PCA [S] Euclidean(Median);0.49937;0.48893;0.50455;0.46989;0.50255
D DE (avg)[C] Euclidean(Median);1.1047;1.8326;9.4112;25.38;89.201
D DE (avg)[S] Euclidean(Median);1.0307;0.93962;1.0154;0.94961;1.0133
D plain [C] Euclidean(Minimum);0.073776;0.10201;0.16651;0.29373;0.46006
D plain [S] Euclidean(Minimum);0.059097;0.061724;0.10615;0.08575;0.0904
D PCA [C] Euclidean(Minimum);0.07125;0.086522;0.04069;0.0015578;0.17831
D PCA [S] Euclidean(Minimum);0.059097;0.061724;0.10615;0.08575;0.0904
D DE (avg)[C] Euclidean(Minimum);0.12739;0.13336;0.26148;0.37582;0.70992
D DE (avg)[S] Euclidean(Minimum);0.10105;0.084422;0.12547;0.10149;0.10764
D plain [C] Euclidean(MinimumTimesMedian);0.049654;0.073918;0.28302;1.2596;6.8649
D plain [S] Euclidean(MinimumTimesMedian);0.029511;0.030179;0.05356;0.040293;0.045431
D PCA [C] Euclidean(MinimumTimesMedian);0.054658;0.070786;0.36562;0.039518;15.905
D PCA [S] Euclidean(MinimumTimesMedian);0.029511;0.030179;0.05356;0.040293;0.045431
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.1135;0.13251;1.2271;5.5366;36.549
D DE (avg)[S] Euclidean(MinimumTimesMedian);0.06714;0.050035;0.067796;0.05286;0.06248
D plain [C] Euclidean(Summation);954.4;978.99;2402.6;6333.2;21024
D plain [S] Euclidean(Summation);654.3;652.4;657.14;640.1;656.46
D PCA [C] Euclidean(Summation);1191.8;1160.9;12576;36911;1.2567E+05
D PCA [S] Euclidean(Summation);654.3;652.4;657.14;640.1;656.46
D DE (avg)[C] Euclidean(Summation);2078.2;2635.9;13171;36927;1.2567E+05
D DE (avg)[S] Euclidean(Summation);1435.3;1411.8;1421;1331.4;1372.6
distances;(RandomNormal, RandomUniform) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);0.65192;0.91258;1.3428;1.8534;3.5158
D plain [S] Manhattan(Average);1.065;1.0697;1.0679;1.0626;1.0672
D PCA [C] Manhattan(Average);0.80399;1.7743;2.9799;4.3156;8.4867
D PCA [S] Manhattan(Average);1.065;1.0697;1.0679;1.0626;1.0672
D DE (avg)[C] Manhattan(Average);0.8838;1.7745;2.9799;4.3156;8.4866
D DE (avg)[S] Manhattan(Average);1.0697;1.0698;1.0684;1.0643;1.0683
D plain [C] Manhattan(GeometricAverage);0.64096;0.88094;1.2616;1.7003;3.175
D plain [S] Manhattan(GeometricAverage);1.0522;1.0572;1.056;1.0493;1.055
D PCA [C] Manhattan(GeometricAverage);0.75378;1.5704;2.6542;3.7995;7.5479
D PCA [S] Manhattan(GeometricAverage);1.0522;1.0572;1.056;1.0493;1.055
D DE (avg)[C] Manhattan(GeometricAverage);0.77931;1.5706;2.6542;3.7995;7.5479
D DE (avg)[S] Manhattan(GeometricAverage);1.0556;1.0573;1.0563;1.0503;1.0556
D plain [C] Manhattan(Median);0.6459;0.90436;1.3298;1.8091;3.5185
D plain [S] Manhattan(Median);1.0694;1.0729;1.0738;1.0672;1.0718
D PCA [C] Manhattan(Median);0.76895;1.8008;2.9962;4.2447;8.5154
D PCA [S] Manhattan(Median);1.0694;1.0729;1.0738;1.0672;1.0718
D DE (avg)[C] Manhattan(Median);0.84965;1.801;2.9963;4.2447;8.5154
D DE (avg)[S] Manhattan(Median);1.0893;1.0886;1.0882;1.0825;1.0858
D plain [C] Manhattan(Minimum);0.21155;0.31989;0.2123;0.33764;0.51333
D plain [S] Manhattan(Minimum);0.3911;0.49245;0.36084;0.39509;0.47661
D PCA [C] Manhattan(Minimum);0.1531;0.070111;0.11053;0.11836;0.61206
D PCA [S] Manhattan(Minimum);0.3911;0.49245;0.36084;0.39509;0.47661
D DE (avg)[C] Manhattan(Minimum);0.26636;0.36628;0.2728;0.42842;0.66451
D DE (avg)[S] Manhattan(Minimum);0.47163;0.56019;0.44398;0.48422;0.5834
D plain [C] Manhattan(MinimumTimesMedian);0.13664;0.28929;0.28231;0.61083;1.8061
D plain [S] Manhattan(MinimumTimesMedian);0.41826;0.52834;0.38748;0.42163;0.51085
D PCA [C] Manhattan(MinimumTimesMedian);0.11773;0.12626;0.33119;0.50242;5.2119
D PCA [S] Manhattan(MinimumTimesMedian);0.41826;0.52834;0.38748;0.42163;0.51085
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.17129;0.39617;0.6264;1.1708;5.2119
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.50121;0.60069;0.47449;0.50996;0.62619
D plain [C] Manhattan(Summation);798.6;1117.9;1645;2270.4;4306.8
D plain [S] Manhattan(Summation);1304.6;1310.4;1308.2;1301.7;1307.4
D PCA [C] Manhattan(Summation);984.89;2173.5;3650.3;5286.6;10396
D PCA [S] Manhattan(Summation);1304.6;1310.4;1308.2;1301.7;1307.4
D DE (avg)[C] Manhattan(Summation);1082.7;2173.8;3650.4;5286.6;10396
D DE (avg)[S] Manhattan(Summation);1310.3;1310.5;1308.7;1303.7;1308.6
D plain [C] Euclidean(Average);0.23286;0.6459;1.7519;3.7115;14.147
D plain [S] Euclidean(Average);0.56378;0.56453;0.56618;0.56316;0.56455
D PCA [C] Euclidean(Average);0.61499;3.6785;10.419;22.216;84.864
D PCA [S] Euclidean(Average);0.56378;0.56453;0.56618;0.56316;0.56455
D DE (avg)[C] Euclidean(Average);0.94472;3.6796;10.42;22.216;84.862
D DE (avg)[S] Euclidean(Average);1.1715;1.1695;1.1602;1.1688;1.1673
D plain [C] Euclidean(GeometricAverage);0.21228;0.51436;1.2605;2.5056;9.5644
D plain [S] Euclidean(GeometricAverage);0.54208;0.54407;0.54664;0.54078;0.54405
D PCA [C] Euclidean(GeometricAverage);0.42815;2.4659;7.0446;14.436;56.971
D PCA [S] Euclidean(GeometricAverage);0.54208;0.54407;0.54664;0.54078;0.54405
D DE (avg)[C] Euclidean(GeometricAverage);0.59345;2.4666;7.0449;14.436;56.97
D DE (avg)[S] Euclidean(GeometricAverage);0.79406;0.79481;0.79476;0.79205;0.80785
D plain [C] Euclidean(Median);0.20539;0.56013;1.5043;3.0075;12.087
D plain [S] Euclidean(Median);0.56123;0.56053;0.56985;0.56148;0.56724
D PCA [C] Euclidean(Median);0.46913;3.2428;8.9775;18.017;72.513
D PCA [S] Euclidean(Median);0.56123;0.56053;0.56985;0.56148;0.56724
D DE (avg)[C] Euclidean(Median);0.72165;3.2438;8.9777;18.018;72.512
D DE (avg)[S] Euclidean(Median);0.99439;0.95759;1.0321;0.99036;1.0419
D plain [C] Euclidean(Minimum);0.023144;0.05055;0.020523;0.063917;0.14214
D plain [S] Euclidean(Minimum);0.080762;0.11935;0.062908;0.076618;0.13774
D PCA [C] Euclidean(Minimum);0.010955;0.0047699;0.012207;0.014008;0.37462
D PCA [S] Euclidean(Minimum);0.080762;0.11935;0.062908;0.076618;0.13774
D DE (avg)[C] Euclidean(Minimum);0.048802;0.078549;0.063038;0.11047;0.37461
D DE (avg)[S] Euclidean(Minimum);0.14069;0.17232;0.12563;0.15578;0.19099
D plain [C] Euclidean(MinimumTimesMedian);0.0047535;0.028314;0.030872;0.19223;1.718
D plain [S] Euclidean(MinimumTimesMedian);0.045325;0.066902;0.035848;0.04302;0.078129
D PCA [C] Euclidean(MinimumTimesMedian);0.0051393;0.015468;0.10958;0.25239;27.164
D PCA [S] Euclidean(MinimumTimesMedian);0.045325;0.066902;0.035848;0.04302;0.078129
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.014707;0.094419;0.28088;0.85841;27.164
D DE (avg)[S] Euclidean(MinimumTimesMedian);0.092744;0.11322;0.093294;0.10528;0.12608
D plain [C] Euclidean(Summation);285.25;791.23;2146.1;4546.6;17330
D plain [S] Euclidean(Summation);690.62;691.54;693.57;689.87;691.58
D PCA [C] Euclidean(Summation);753.37;4506.2;12764;27214;1.0396E+05
D PCA [S] Euclidean(Summation);690.62;691.54;693.57;689.87;691.58
D DE (avg)[C] Euclidean(Summation);1157.3;4507.5;12764;27214;1.0396E+05
D DE (avg)[S] Euclidean(Summation);1435.1;1435.3;1433.4;1431.9;1435.3
distances;(RandomNormal, RandomWeibull) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);0.99759;1.1383;1.4858;2.3444;3.7692
D plain [S] Manhattan(Average);1.003;1.0139;1.0244;1.0047;1.0198
D PCA [C] Manhattan(Average);1.0043;1.491;2.7893;5.1203;8.8786
D PCA [S] Manhattan(Average);1.003;1.0139;1.0244;1.0047;1.0198
D DE (avg)[C] Manhattan(Average);1.036;1.6574;2.8135;5.1204;8.8786
D DE (avg)[S] Manhattan(Average);1.027;1.0281;1.0434;1.0227;1.0288
D plain [C] Manhattan(GeometricAverage);0.97472;1.1122;1.4368;2.199;3.4278
D plain [S] Manhattan(GeometricAverage);0.98024;0.99337;1.0084;0.98615;1.0022
D PCA [C] Manhattan(GeometricAverage);0.98011;1.398;2.5008;4.4976;7.7917
D PCA [S] Manhattan(GeometricAverage);0.98024;0.99337;1.0084;0.98615;1.0022
D DE (avg)[C] Manhattan(GeometricAverage);1.0024;1.482;2.5171;4.4977;7.7917
D DE (avg)[S] Manhattan(GeometricAverage);1.004;1.0028;1.0236;0.99888;1.0078
D plain [C] Manhattan(Median);0.97611;1.1408;1.4797;2.3058;3.6941
D plain [S] Manhattan(Median);0.98118;1.031;1.0318;1.0031;1.0159
D PCA [C] Manhattan(Median);0.98746;1.4667;2.8099;5.1179;8.7574
D PCA [S] Manhattan(Median);0.98118;1.031;1.0318;1.0031;1.0159
D DE (avg)[C] Manhattan(Median);1.0327;1.651;2.8365;5.118;8.7575
D DE (avg)[S] Manhattan(Median);1.0386;1.0395;1.0608;1.0401;1.0446
D plain [C] Manhattan(Minimum);0.45337;0.42461;0.52426;0.6055;0.78196
D plain [S] Manhattan(Minimum);0.45093;0.40761;0.42994;0.41968;0.37015
D PCA [C] Manhattan(Minimum);0.44488;0.33224;0.1652;0.15076;0.24597
D PCA [S] Manhattan(Minimum);0.45093;0.40761;0.42994;0.41968;0.37015
D DE (avg)[C] Manhattan(Minimum);0.48179;0.47888;0.56139;0.66866;0.91988
D DE (avg)[S] Manhattan(Minimum);0.48717;0.44615;0.45145;0.46424;0.42873
D plain [C] Manhattan(MinimumTimesMedian);0.44253;0.48441;0.77576;1.3962;2.8887
D plain [S] Manhattan(MinimumTimesMedian);0.44244;0.42025;0.44363;0.42097;0.37605
D PCA [C] Manhattan(MinimumTimesMedian);0.4393;0.48731;0.4642;0.77158;2.1541
D PCA [S] Manhattan(MinimumTimesMedian);0.44244;0.42025;0.44363;0.42097;0.37605
D DE (avg)[C] Manhattan(MinimumTimesMedian);0.48993;0.59434;1.2165;2.2937;5.0798
D DE (avg)[S] Manhattan(MinimumTimesMedian);0.50046;0.45764;0.46263;0.47081;0.41759
D plain [C] Manhattan(Summation);1222;1394.5;1820.1;2871.9;4617.3
D plain [S] Manhattan(Summation);1228.7;1242;1254.9;1230.7;1249.2
D PCA [C] Manhattan(Summation);1230.2;1826.5;3416.8;6272.3;10876
D PCA [S] Manhattan(Summation);1228.7;1242;1254.9;1230.7;1249.2
D DE (avg)[C] Manhattan(Summation);1269.1;2030.3;3446.5;6272.5;10876
D DE (avg)[S] Manhattan(Summation);1258.1;1259.4;1278.2;1252.8;1260.2
D plain [C] Euclidean(Average);0.53393;0.75999;1.6637;5.2739;15.731
D plain [S] Euclidean(Average);0.53775;0.54921;0.55495;0.54934;0.55238
D PCA [C] Euclidean(Average);0.5547;2.1681;9.0535;31.161;94.218
D PCA [S] Euclidean(Average);0.53775;0.54921;0.55495;0.54934;0.55238
D DE (avg)[C] Euclidean(Average);1.2308;3.217;9.2431;31.163;94.218
D DE (avg)[S] Euclidean(Average);1.1256;1.1198;1.1485;1.0885;1.1156
D plain [C] Euclidean(GeometricAverage);0.48823;0.68283;1.3482;3.7725;10.479
D plain [S] Euclidean(GeometricAverage);0.49256;0.51015;0.52338;0.51131;0.51844
D PCA [C] Euclidean(GeometricAverage);0.50217;1.5812;6.2109;20.228;60.711
D PCA [S] Euclidean(GeometricAverage);0.49256;0.51015;0.52338;0.51131;0.51844
D DE (avg)[C] Euclidean(GeometricAverage);0.74697;2.19;6.3358;20.229;60.711
D DE (avg)[S] Euclidean(GeometricAverage);0.78289;0.7826;0.79499;0.74801;0.7269
D plain [C] Euclidean(Median);0.48934;0.69829;1.4482;4.4141;12.785
D plain [S] Euclidean(Median);0.49616;0.55137;0.54775;0.5421;0.5365
D PCA [C] Euclidean(Median);0.5036;1.8188;7.8806;26.193;76.693
D PCA [S] Euclidean(Median);0.49616;0.55137;0.54775;0.5421;0.5365
D DE (avg)[C] Euclidean(Median);0.9145;2.7257;8.0457;26.194;76.694
D DE (avg)[S] Euclidean(Median);0.92811;0.974;0.87811;0.95505;0.88107
D plain [C] Euclidean(Minimum);0.096318;0.089775;0.14274;0.20413;0.33162
D plain [S] Euclidean(Minimum);0.10119;0.075951;0.083798;0.082937;0.059807
D PCA [C] Euclidean(Minimum);0.090677;0.054713;0.015029;0.022708;0.060488
D PCA [S] Euclidean(Minimum);0.10119;0.075951;0.083798;0.082937;0.059807
D DE (avg)[C] Euclidean(Minimum);0.12923;0.13926;0.16981;0.30915;0.48604
D DE (avg)[S] Euclidean(Minimum);0.13223;0.11901;0.12256;0.12617;0.11673
D plain [C] Euclidean(MinimumTimesMedian);0.047132;0.062689;0.20673;0.90104;4.2396
D plain [S] Euclidean(MinimumTimesMedian);0.050207;0.041877;0.0459;0.044961;0.032087
D PCA [C] Euclidean(MinimumTimesMedian);0.045665;0.099513;0.11844;0.59479;4.639
D PCA [S] Euclidean(MinimumTimesMedian);0.050207;0.041877;0.0459;0.044961;0.032087
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.080234;0.20302;0.99524;3.7178;16.918
D DE (avg)[S] Euclidean(MinimumTimesMedian);0.084767;0.076024;0.077738;0.080464;0.065606
D plain [C] Euclidean(Summation);654.07;930.99;2038;6460.6;19271
D plain [S] Euclidean(Summation);658.74;672.78;679.81;672.94;676.66
D PCA [C] Euclidean(Summation);679.5;2655.9;11091;38172;1.1542E+05
D PCA [S] Euclidean(Summation);658.74;672.78;679.81;672.94;676.66
D DE (avg)[C] Euclidean(Summation);1507.7;3940.8;11323;38174;1.1542E+05
D DE (avg)[S] Euclidean(Summation);1351.2;1362.4;1406.9;1391.9;1361.8
distances;(RandomPearson, RandomPearson) (many)
gain;1;3;9;27;81
D plain [C] Manhattan(Average);1.132;1.2014;1.3136;1.5508;1.7774
D plain [S] Manhattan(Average);0.97471;0.95892;0.97073;0.97021;0.93958
D PCA [C] Manhattan(Average);1.2193;1.2943;1.8101;2.4887;3.3229
D PCA [S] Manhattan(Average);0.97471;0.95892;0.97073;0.97021;0.93958
D DE (avg)[C] Manhattan(Average);1.2655;1.4078;2.0248;2.6382;3.3945
D DE (avg)[S] Manhattan(Average);0.9845;0.96718;1.0141;1.0084;1.0021
D plain [C] Manhattan(GeometricAverage);1.0949;1.1707;1.2716;1.506;1.7039
D plain [S] Manhattan(GeometricAverage);0.94723;0.93578;0.94048;0.94605;0.91302
D PCA [C] Manhattan(GeometricAverage);1.1351;1.2414;1.6907;2.2632;2.9447
D PCA [S] Manhattan(GeometricAverage);0.94723;0.93578;0.94048;0.94605;0.91302
D DE (avg)[C] Manhattan(GeometricAverage);1.1436;1.2774;1.8201;2.3365;2.9856
D DE (avg)[S] Manhattan(GeometricAverage);0.95411;0.94151;0.96981;0.97464;0.96158
D plain [C] Manhattan(Median);1.1086;1.1913;1.2981;1.5583;1.7636
D plain [S] Manhattan(Median);0.97054;0.95044;0.9664;0.97124;0.92463
D PCA [C] Manhattan(Median);1.1139;1.2504;1.8045;2.4996;3.3378
D PCA [S] Manhattan(Median);0.97054;0.95044;0.9664;0.97124;0.92463
D DE (avg)[C] Manhattan(Median);1.1645;1.3277;2.0262;2.6639;3.4182
D DE (avg)[S] Manhattan(Median);1.014;0.97581;1.0069;1.0247;1.0085
D plain [C] Manhattan(Minimum);0.38802;0.4307;0.46534;0.62644;0.54376
D plain [S] Manhattan(Minimum);0.35167;0.36378;0.36671;0.41222;0.26587
D PCA [C] Manhattan(Minimum);0.33286;0.40177;0.32621;0.30303;0.21066
D PCA [S] Manhattan(Minimum);0.35167;0.36378;0.36671;0.41222;0.26587
D DE (avg)[C] Manhattan(Minimum);0.44483;0.52665;0.52948;0.68427;0.66404
D DE (avg)[S] Manhattan(Minimum);0.39291;0.42961;0.4224;0.44832;0.36233
D plain [C] Manhattan(MinimumTimesMedian);0.43016;0.5131;0.60404;0.97617;0.95899
