-11.692;-14.431;-12.309;-15.748;-15.988;-11.749;-12.361;-13.405;-12.377;-15.357;-15.839;-12.049;-16.089;-15.092;-14.787;-16.484;-12.1;-17.077;-15.465;-15.69;-16.296;-12.85;-16.888;-16.595;-12.686;-16.112;-17.042;-16.795;-17.469;-17.435;-39.6;-37.202;-39.089;-43.264;-42.668;-41.702;-40.199;-42.234;-39.799;-41.585;-43.511;-41.877;-42.947;-40.805;-40.719;-40.903;-42.881;-41.035;-39.492;-45.076;-43.012;-43.803;-44.526;-42.838;-43.795;-43.404;-41.387;-43.845;-43.911;-44.723;-11.572;-11.25;-11.369;-10.355;-11.64;-10.681;-10.471;-11.664;-12.635;-11.782;-12.7;-10.611;-12.528;-11.606;-12.975;-12.287;-11.214;-12.661;-11.901;-12.671;-11.915;-11.168;-12.359;-12.867;-11.84;-11.899;-12.282;-12.093;-11.983;-11.196;-228.18;-247.82;-231.44;-260.43;-251.5;-244.23;-256.43;-248.83;-255.23;-278.09;-234.27;-270.48;-264.86;-252.16;-261.81;-275.3;-261.79;-279.76;-280.69;-270.92;-264.62;-276.05;-281.08;-278.85;-273.58;-277.58;-280.8;-274.32;-273.77;-286.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-11.692;-14.452;-12.432;-16.126;-15.988;-11.801;-13.742;-13.405;-12.377;-15.68;-16.116;-12.171;-16.586;-15.092;-16.237;-16.601;-12.224;-17.198;-15.726;-16.029;-16.677;-12.969;-16.948;-16.724;-12.686;-16.273;-17.042;-16.795;-17.635;-17.435;-39.883;-37.402;-39.089;-43.739;-42.853;-41.702;-40.199;-43.133;-40.252;-42.023;-43.511;-41.877;-42.947;-42.415;-40.719;-40.99;-43.192;-41.962;-39.668;-45.076;-43.012;-44.197;-44.526;-43.745;-43.941;-43.413;-41.39;-43.886;-44.34;-44.756;-11.785;-11.25;-11.491;-10.371;-12.071;-10.681;-10.535;-11.664;-13.018;-11.782;-12.7;-10.611;-12.729;-11.827;-13.029;-12.325;-11.776;-12.661;-12.529;-12.68;-11.983;-11.168;-12.359;-12.867;-12.202;-11.899;-12.282;-12.116;-11.983;-11.346;-235.81;-251.89;-240.5;-260.43;-257.04;-244.23;-259.71;-251.04;-263.41;-278.09;-234.27;-278.53;-267.93;-258.83;-263.16;-275.45;-261.79;-282.54;-282.47;-270.92;-268.16;-279.69;-281.08;-283.15;-275.22;-285.4;-287.28;-278.42;-277.32;-286.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-11.696;-14.859;-12.432;-16.346;-16.375;-12.148;-13.742;-14.185;-12.387;-15.833;-16.338;-12.248;-16.586;-15.1;-16.237;-17.028;-13.189;-17.198;-15.726;-16.096;-16.677;-13.857;-17.26;-17.242;-12.757;-16.349;-17.081;-16.957;-17.736;-17.657;-41.336;-38.763;-39.386;-43.739;-43.635;-42.579;-41.182;-43.133;-40.337;-42.455;-43.524;-42.382;-43.077;-42.415;-40.908;-41.06;-43.951;-41.962;-40.19;-45.076;-43.59;-44.765;-44.911;-44.51;-44.883;-43.549;-41.874;-43.886;-44.963;-45.018;-11.975;-11.401;-11.52;-10.755;-12.084;-11.326;-10.587;-11.664;-13.018;-11.782;-12.835;-11.207;-12.789;-11.954;-13.058;-12.863;-11.776;-13.064;-12.529;-12.734;-11.983;-11.441;-12.689;-12.867;-12.202;-12.484;-12.282;-12.116;-11.983;-11.878;-237.63;-257.47;-248.21;-260.43;-258.54;-246.16;-262.91;-255.87;-263.41;-278.09;-246.15;-278.79;-267.93;-266.37;-263.16;-281.14;-263.98;-282.86;-286.8;-271.8;-269.8;-279.69;-282.07;-283.58;-278.31;-285.79;-290.05;-284.87;-288.36;-286.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.073;-15.339;-12.432;-16.776;-16.375;-12.15;-13.742;-14.189;-12.622;-16.328;-16.531;-12.286;-16.586;-15.592;-16.237;-17.127;-13.959;-17.418;-15.726;-16.166;-16.825;-15.804;-17.318;-17.242;-13.261;-16.349;-17.453;-17.315;-17.935;-17.657;-41.336;-39.248;-39.716;-43.739;-44.29;-42.579;-41.441;-44.814;-41.702;-43.263;-43.525;-42.382;-43.262;-42.847;-40.908;-41.06;-44.094;-42.285;-41.553;-45.278;-44.158;-45.062;-45.241;-44.51;-45.242;-44.083;-42.052;-44.595;-45.116;-45.018;-12.17;-11.53;-11.859;-10.755;-12.148;-11.436;-10.587;-11.705;-13.173;-11.782;-13.262;-11.207;-12.8;-12.353;-13.111;-12.863;-11.776;-13.064;-12.529;-12.866;-12.253;-11.441;-12.705;-12.97;-12.202;-12.484;-12.431;-12.171;-12.317;-11.878;-240.71;-258.51;-249.48;-267.41;-270.09;-249.57;-267.1;-259.61;-267.93;-282.14;-246.15;-278.79;-267.93;-269.63;-275.92;-281.14;-270.46;-287.29;-286.8;-272.77;-277.44;-283.2;-286.27;-287.55;-279.16;-287.7;-290.5;-284.87;-288.36;-286.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.52;-16.409;-12.611;-16.847;-16.887;-12.15;-13.742;-14.386;-12.622;-16.342;-16.67;-12.339;-16.809;-15.651;-16.27;-17.161;-14.179;-17.418;-16.153;-16.533;-16.89;-16.128;-17.491;-17.442;-13.391;-16.943;-17.453;-17.315;-18.049;-17.769;-41.707;-40.394;-40.366;-43.82;-44.29;-43.171;-41.498;-45.433;-42.786;-43.263;-44.003;-42.903;-43.262;-43.693;-41.298;-41.06;-44.094;-42.993;-41.553;-45.955;-44.158;-45.062;-45.241;-45.222;-45.422;-44.359;-42.14;-44.783;-45.116;-45.711;-12.23;-11.728;-11.859;-10.755;-12.767;-11.584;-10.68;-12.197;-13.173;-11.888;-13.262;-11.315;-13.006;-12.353;-13.214;-12.863;-11.79;-13.412;-12.79;-12.907;-12.253;-11.641;-12.767;-12.97;-12.202;-12.484;-12.518;-12.218;-12.408;-12.193;-247.21;-262.35;-249.48;-270.59;-270.09;-253.62;-270.72;-272.58;-267.93;-284.17;-256.02;-278.79;-269.41;-269.63;-275.92;-284.08;-271.29;-287.29;-287.47;-272.77;-279.55;-284.78;-286.27;-288.77;-288.84;-287.71;-291.16;-287.79;-288.36;-289.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.52;-16.409;-12.611;-16.847;-16.914;-12.344;-14.952;-15.087;-12.622;-16.577;-16.936;-12.374;-16.997;-16.419;-16.407;-17.161;-15.117;-17.572;-16.153;-16.952;-17.32;-16.504;-17.622;-17.598;-15.249;-17.227;-17.748;-17.447;-18.049;-17.769;-42.308;-40.52;-40.499;-44.123;-44.29;-43.171;-41.498;-45.433;-42.786;-45.219;-44.149;-43.373;-43.262;-43.773;-41.445;-41.789;-44.545;-43.608;-41.553;-45.955;-44.295;-45.062;-45.454;-45.426;-45.856;-44.761;-42.177;-45.046;-45.483;-45.711;-12.578;-11.822;-12.043;-11.171;-12.773;-11.584;-10.851;-12.197;-13.173;-11.917;-13.267;-11.315;-13.006;-12.442;-13.44;-12.945;-12.08;-13.602;-13.077;-13.01;-12.253;-11.822;-12.771;-13.174;-12.405;-12.484;-12.706;-12.218;-12.734;-12.534;-250.18;-269.5;-255.44;-273.96;-270.09;-253.62;-271.37;-272.69;-274.2;-287.84;-259.06;-286.12;-272.5;-270.47;-278.98;-284.08;-280.38;-289.34;-290.72;-280.65;-283.15;-287.73;-288.74;-289.08;-288.84;-287.71;-293.6;-288.53;-289.56;-289.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.52;-16.455;-12.611;-16.965;-16.942;-12.545;-15.081;-15.184;-12.661;-16.63;-16.936;-12.489;-17.167;-16.477;-16.915;-17.223;-15.332;-17.572;-16.625;-16.952;-17.32;-17.263;-17.622;-17.926;-15.534;-17.227;-17.8;-17.518;-18.049;-17.769;-43;-41.54;-40.943;-44.123;-44.574;-43.294;-41.498;-45.433;-42.786;-45.219;-44.221;-43.726;-43.262;-44.185;-41.445;-42.281;-44.545;-43.793;-42.127;-45.955;-45.116;-45.213;-45.454;-45.426;-45.856;-45.221;-42.377;-45.046;-45.483;-45.711;-12.618;-12.089;-12.043;-12.223;-12.773;-12.276;-11.383;-12.197;-13.424;-12.052;-13.33;-11.426;-13.119;-12.532;-13.492;-12.945;-12.08;-13.639;-13.247;-13.148;-12.414;-11.958;-12.847;-13.335;-12.581;-12.822;-12.706;-12.548;-12.734;-12.89;-253.29;-272.31;-260.4;-277;-270.09;-256.47;-277.86;-272.69;-277.95;-287.84;-261.07;-286.32;-280.41;-270.47;-281.74;-284.08;-280.38;-289.36;-292.2;-280.77;-283.15;-290.5;-290.18;-289.61;-288.84;-291.2;-293.6;-290.1;-290.72;-291.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.52;-16.455;-12.674;-17.113;-17.051;-12.575;-15.266;-15.493;-12.699;-16.878;-17.079;-12.489;-17.397;-16.565;-17.011;-17.621;-16.385;-17.694;-17.059;-16.984;-17.72;-17.263;-17.933;-17.926;-16.007;-17.232;-17.923;-17.921;-18.049;-17.998;-43;-41.743;-41.776;-44.24;-44.574;-43.294;-42.238;-45.471;-43.033;-45.292;-44.593;-44.436;-44.257;-44.788;-41.766;-42.281;-44.755;-43.99;-42.165;-45.955;-45.116;-45.457;-45.454;-45.673;-45.963;-45.224;-42.51;-45.621;-45.483;-45.711;-12.618;-12.283;-12.091;-12.223;-12.773;-12.276;-11.383;-12.197;-13.515;-12.052;-13.634;-11.428;-13.141;-12.532;-13.627;-12.945;-12.08;-13.639;-13.584;-13.164;-12.478;-11.958;-12.978;-13.43;-12.702;-12.898;-12.821;-12.766;-12.954;-12.937;-255.89;-277.04;-263.69;-278.86;-274.06;-257.78;-280.53;-281.06;-278.84;-291.17;-261.07;-288.3;-282.07;-273.61;-281.74;-290.44;-285.93;-293.42;-292.2;-282.02;-285.69;-290.5;-293.42;-293.78;-288.84;-291.2;-295.21;-290.22;-291;-294.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.52;-16.542;-12.779;-17.113;-17.168;-12.575;-15.565;-15.493;-12.839;-16.878;-17.171;-12.49;-17.397;-16.806;-17.126;-17.723;-16.385;-17.795;-17.217;-17.322;-18.071;-17.263;-17.933;-17.966;-16.206;-17.537;-17.923;-17.921;-18.178;-18.001;-43.57;-42.663;-41.776;-44.24;-45.127;-43.45;-42.251;-45.471;-43.033;-45.292;-45.076;-44.439;-44.282;-44.788;-42.064;-42.281;-44.765;-43.99;-42.514;-46.063;-45.231;-45.465;-45.599;-45.673;-46.068;-45.558;-42.702;-45.621;-45.533;-45.876;-12.618;-12.291;-12.229;-12.223;-12.773;-12.567;-11.383;-12.494;-13.515;-12.098;-13.683;-11.449;-13.314;-12.576;-13.874;-13.203;-12.401;-13.798;-13.584;-13.164;-12.59;-11.982;-13.112;-13.43;-12.855;-13.181;-13.121;-13.059;-12.954;-12.937;-258.42;-281.42;-264.23;-279.83;-278.32;-258.41;-281.86;-281.65;-281.92;-291.17;-265;-288.98;-284.68;-282.7;-285.5;-290.44;-286.49;-293.96;-292.69;-283.95;-286.43;-290.52;-293.42;-294.01;-290.05;-291.46;-295.67;-290.22;-292.96;-295.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.522;-16.542;-12.813;-17.256;-17.266;-12.732;-16.041;-15.697;-12.846;-17.016;-17.301;-12.635;-17.69;-16.911;-17.284;-17.857;-16.385;-17.948;-17.406;-17.322;-18.071;-17.263;-17.992;-18.275;-16.931;-17.559;-17.947;-17.96;-18.178;-18.021;-43.732;-42.663;-42.204;-44.35;-45.127;-43.505;-43.101;-45.633;-43.541;-45.543;-45.076;-44.678;-44.374;-45.247;-42.239;-42.648;-45.132;-43.99;-43;-46.371;-45.456;-45.49;-45.956;-45.8;-46.068;-45.558;-42.985;-45.621;-45.747;-46.234;-12.618;-12.565;-12.305;-12.223;-12.968;-12.71;-11.383;-12.494;-13.584;-12.319;-13.776;-11.537;-13.314;-12.637;-13.88;-13.203;-12.789;-13.844;-13.584;-13.277;-12.59;-12.042;-13.112;-13.615;-12.911;-13.181;-13.121;-13.059;-13.165;-12.937;-264.51;-281.42;-272.84;-279.83;-282.08;-264.37;-282.04;-281.65;-281.92;-291.17;-265.36;-290.72;-284.68;-283.77;-285.5;-291.67;-286.49;-293.96;-295.64;-287.19;-287.18;-293.33;-296.29;-296.32;-291.12;-293.29;-300.17;-291.76;-292.96;-296.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.574;-16.931;-12.914;-17.354;-17.506;-13.297;-16.041;-15.998;-12.961;-17.016;-17.301;-12.635;-17.832;-16.911;-17.551;-17.857;-16.385;-18.005;-17.44;-17.506;-18.185;-17.379;-17.992;-18.275;-16.931;-17.575;-17.999;-17.986;-18.178;-18.167;-43.78;-43.209;-43.042;-44.558;-45.238;-43.867;-43.399;-45.8;-44.215;-45.675;-45.251;-45.291;-44.755;-45.375;-42.329;-43.007;-45.591;-44.835;-44.036;-46.371;-45.478;-45.716;-46.193;-45.897;-46.103;-45.718;-43.157;-45.621;-45.847;-46.236;-12.778;-12.565;-12.409;-12.352;-13.372;-12.71;-11.384;-12.494;-13.628;-12.32;-13.926;-12.328;-13.592;-12.688;-13.88;-13.406;-12.789;-13.844;-13.584;-13.577;-12.636;-12.215;-13.549;-13.615;-12.911;-13.181;-13.121;-13.059;-13.514;-12.971;-267.95;-284.45;-272.84;-279.86;-282.51;-265.79;-283.81;-281.65;-283.4;-291.58;-265.36;-292.41;-285.77;-283.77;-285.5;-291.67;-286.49;-293.96;-295.64;-288.66;-293.82;-294.88;-296.37;-296.61;-291.61;-293.98;-300.27;-293.45;-294.6;-297.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.575;-17.41;-12.914;-17.416;-17.551;-14.321;-16.577;-16.219;-12.961;-17.031;-17.301;-12.892;-17.832;-16.911;-17.59;-17.857;-16.693;-18.188;-18.002;-17.733;-18.203;-17.642;-18.073;-18.347;-16.931;-17.694;-18.021;-17.986;-18.266;-18.167;-43.78;-43.209;-43.43;-44.822;-45.238;-44.459;-43.56;-45.871;-44.318;-45.719;-45.825;-45.291;-44.96;-45.65;-42.437;-43.496;-45.591;-44.835;-44.276;-46.397;-45.836;-45.905;-46.364;-46.14;-46.432;-45.718;-43.25;-45.835;-46.205;-46.236;-12.911;-12.565;-12.409;-12.634;-13.372;-12.71;-11.402;-12.683;-13.649;-12.32;-14.11;-12.328;-13.672;-12.688;-13.88;-13.655;-13.235;-13.949;-13.584;-13.639;-12.636;-12.215;-13.549;-13.857;-13.097;-13.215;-13.274;-13.201;-13.547;-13.27;-272.06;-284.62;-273.17;-287.11;-288.06;-273.84;-285.49;-281.65;-284.62;-295.4;-273.43;-293.65;-287.01;-284.77;-286.43;-294.12;-286.49;-296.27;-295.64;-294.38;-293.82;-294.88;-296.37;-296.78;-292.95;-294.15;-300.29;-294.06;-294.93;-297.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.575;-17.41;-12.975;-17.473;-17.791;-14.904;-16.577;-16.497;-13.166;-17.031;-17.466;-12.921;-17.984;-16.981;-17.681;-17.973;-17.024;-18.188;-18.002;-17.733;-18.298;-17.877;-18.233;-18.347;-17.234;-17.694;-18.051;-18.076;-18.28;-18.167;-44.159;-43.209;-43.699;-44.942;-45.557;-44.548;-43.86;-46.225;-44.318;-45.765;-45.825;-45.291;-45.062;-45.861;-42.875;-43.551;-45.591;-44.835;-44.694;-46.457;-45.836;-45.972;-46.438;-46.14;-46.432;-45.835;-43.856;-45.957;-46.408;-46.236;-12.911;-12.573;-12.579;-12.634;-13.401;-12.78;-11.568;-12.841;-13.696;-12.391;-14.216;-12.328;-13.761;-12.72;-14.003;-13.655;-13.235;-13.949;-13.608;-13.639;-12.636;-12.54;-13.884;-14.006;-13.266;-13.3;-13.274;-13.327;-13.76;-13.27;-277.8;-284.69;-273.86;-287.11;-288.06;-273.84;-289.23;-282.32;-286.16;-295.4;-273.78;-293.65;-287.01;-287.4;-288.72;-294.67;-286.49;-297.09;-296.08;-294.38;-293.82;-296.01;-299.7;-296.78;-295.13;-297.18;-300.5;-295.53;-294.93;-299.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.701;-17.792;-13.048;-17.537;-17.791;-15.759;-16.577;-16.497;-13.166;-17.031;-17.53;-13.201;-17.984;-17.287;-17.681;-17.973;-17.208;-18.188;-18.026;-18.054;-18.376;-18.227;-18.289;-18.359;-17.464;-17.773;-18.276;-18.252;-18.323;-18.266;-44.159;-43.435;-44.144;-44.942;-45.776;-45.409;-44.34;-46.247;-44.37;-45.856;-45.825;-45.291;-45.113;-45.942;-43.176;-44.595;-45.832;-44.838;-45.114;-46.491;-45.879;-46.087;-46.448;-46.288;-46.432;-46.129;-44.569;-45.957;-46.408;-46.521;-12.959;-12.643;-12.804;-12.634;-13.826;-12.81;-11.568;-12.841;-13.709;-12.401;-14.257;-12.352;-13.761;-12.743;-14.061;-13.655;-13.235;-14.011;-13.639;-13.711;-13.534;-12.563;-13.985;-14.006;-13.482;-13.3;-13.308;-13.327;-13.76;-13.413;-277.8;-284.69;-279.45;-287.11;-288.06;-273.84;-289.23;-283.9;-288.57;-295.9;-273.78;-294.05;-291.22;-291.18;-288.72;-295.27;-287.76;-298.48;-297.55;-294.42;-295.33;-296.01;-299.7;-297.38;-295.57;-298.17;-301.11;-296.16;-296.06;-299.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.701;-17.792;-13.048;-17.537;-17.899;-15.986;-17.108;-16.497;-13.201;-17.447;-17.709;-13.441;-18.054;-17.287;-17.715;-18.035;-17.249;-18.242;-18.026;-18.054;-18.376;-18.227;-18.344;-18.455;-17.539;-17.924;-18.276;-18.297;-18.461;-18.266;-44.256;-44.254;-44.641;-45.084;-45.776;-45.409;-44.533;-46.247;-44.862;-45.918;-45.943;-45.291;-45.346;-46.177;-43.775;-45.134;-46.026;-44.893;-45.266;-46.491;-45.939;-46.12;-46.536;-46.465;-46.432;-46.198;-44.944;-46.191;-46.408;-46.613;-13.051;-12.643;-13.125;-12.634;-13.872;-12.846;-11.75;-12.841;-13.909;-12.605;-14.299;-12.369;-13.761;-13.078;-14.078;-13.802;-13.458;-14.011;-13.815;-13.855;-13.534;-12.563;-14.145;-14.033;-13.482;-13.666;-13.391;-13.361;-13.76;-13.758;-278.3;-285.86;-284.02;-287.11;-290.5;-277.26;-289.23;-285.9;-288.57;-296.49;-278.67;-297.1;-292.39;-291.76;-292.28;-295.27;-289.75;-299.15;-297.61;-294.42;-295.33;-296.18;-299.96;-297.86;-296.83;-298.33;-301.95;-297.47;-298.81;-299.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.701;-17.881;-13.048;-17.677;-17.904;-16.24;-17.108;-16.831;-13.28;-17.456;-17.742;-13.666;-18.054;-17.559;-17.909;-18.061;-17.47;-18.242;-18.026;-18.189;-18.392;-18.227;-18.427;-18.523;-17.555;-17.924;-18.311;-18.582;-18.461;-18.335;-44.98;-44.254;-44.641;-45.305;-45.935;-45.409;-44.759;-46.305;-44.862;-46.053;-46.028;-45.453;-45.488;-46.177;-43.949;-45.239;-46.068;-45.439;-45.437;-46.519;-45.977;-46.265;-46.557;-46.516;-46.442;-46.198;-45.18;-46.418;-46.412;-46.645;-13.054;-12.67;-13.322;-13.363;-13.875;-12.951;-11.821;-13.065;-13.909;-12.998;-14.346;-12.889;-13.809;-13.078;-14.178;-13.944;-13.458;-14.087;-13.815;-13.855;-13.534;-12.786;-14.145;-14.136;-13.676;-13.734;-13.542;-13.489;-13.896;-14.169;-278.71;-288.21;-284.02;-288.38;-292.47;-284.46;-290.51;-287.08;-289.94;-297.97;-286.37;-298.16;-292.39;-292.19;-293.33;-296.7;-295;-299.36;-298;-295.61;-296.04;-297.6;-300.11;-298.74;-297.17;-299.43;-301.95;-297.47;-298.9;-300.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.853;-18.036;-13.048;-17.684;-17.966;-16.24;-17.108;-16.831;-13.32;-17.456;-17.761;-13.867;-18.14;-17.631;-17.909;-18.148;-17.47;-18.321;-18.036;-18.189;-18.439;-18.227;-18.427;-18.583;-17.581;-18.061;-18.323;-18.582;-18.606;-18.397;-44.98;-44.278;-44.641;-45.347;-46.016;-45.409;-45.556;-46.362;-45.058;-46.202;-46.053;-45.474;-45.488;-46.177;-44.897;-45.241;-46.246;-45.597;-45.74;-46.568;-46.024;-46.29;-46.573;-46.532;-46.671;-46.223;-45.356;-46.418;-46.491;-46.645;-13.217;-12.703;-13.322;-13.363;-13.915;-12.951;-12.545;-13.096;-13.909;-13.182;-14.346;-12.889;-14.114;-13.245;-14.495;-14.118;-13.458;-14.087;-14.213;-13.978;-13.534;-12.786;-14.145;-14.263;-13.707;-13.805;-13.657;-13.732;-13.917;-14.948;-280.59;-288.21;-288.25;-288.38;-294.38;-285.36;-292.78;-287.75;-292.3;-298.14;-286.37;-298.83;-292.58;-292.99;-293.79;-296.7;-295.7;-299.36;-298.97;-296.16;-296.83;-297.61;-300.78;-299.69;-298.94;-299.93;-302.36;-300.3;-299.21;-301.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.875;-18.037;-13.101;-17.734;-18.178;-16.474;-17.247;-16.91;-13.436;-17.754;-17.933;-14.161;-18.206;-17.661;-18.057;-18.229;-17.538;-18.455;-18.036;-18.189;-18.468;-18.227;-18.427;-18.627;-17.612;-18.072;-18.374;-18.582;-18.606;-18.428;-44.981;-44.44;-44.873;-45.515;-46.393;-45.433;-45.556;-46.718;-45.381;-46.202;-46.219;-45.864;-45.756;-46.235;-45.034;-45.792;-46.246;-45.765;-45.74;-46.707;-46.16;-46.344;-46.573;-46.583;-46.715;-46.348;-45.356;-46.418;-46.587;-46.751;-13.241;-12.761;-13.322;-13.363;-13.915;-12.951;-12.545;-13.107;-14.078;-13.357;-14.409;-13.107;-14.114;-13.245;-14.495;-14.136;-13.458;-14.087;-14.22;-14.13;-13.534;-12.786;-14.145;-14.335;-13.707;-14.108;-13.729;-13.988;-13.917;-15.174;-281.91;-291.33;-289.24;-292.05;-294.46;-286.08;-292.83;-292.93;-295.61;-299.65;-286.95;-300;-296.14;-296.96;-294.57;-297.88;-295.7;-300.16;-300.22;-297.22;-299.38;-299.59;-300.78;-300.13;-299.24;-301.17;-302.75;-300.62;-299.53;-301.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-12.882;-18.304;-13.213;-18.013;-18.178;-17.04;-17.57;-16.938;-13.718;-17.754;-18.049;-16.201;-18.27;-17.708;-18.195;-18.287;-17.538;-18.594;-18.044;-18.189;-18.492;-18.339;-18.427;-18.627;-17.612;-18.117;-18.374;-18.582;-18.606;-18.472;-45.267;-44.44;-45.268;-45.712;-46.393;-45.773;-45.556;-46.718;-45.381;-46.361;-46.344;-45.864;-45.844;-46.24;-45.44;-45.792;-46.246;-45.765;-45.862;-46.707;-46.16;-46.365;-46.636;-46.687;-46.715;-46.348;-45.92;-46.477;-46.63;-46.751;-13.301;-12.795;-13.322;-13.436;-13.915;-13.325;-12.676;-13.107;-14.287;-13.482;-14.409;-13.107;-14.116;-13.245;-14.495;-14.189;-13.476;-14.306;-14.22;-14.13;-13.58;-13.215;-14.184;-14.335;-13.771;-14.108;-13.729;-13.991;-13.995;-15.174;-283.28;-294.38;-289.24;-292.05;-294.76;-286.08;-295.46;-292.93;-295.61;-299.65;-289.89;-300;-296.14;-299.36;-294.57;-298.47;-295.97;-300.61;-300.81;-297.87;-299.38;-300.07;-301.91;-300.22;-299.36;-302.17;-303.59;-300.62;-299.63;-301.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-13.01;-18.306;-13.213;-18.013;-18.178;-17.115;-17.74;-16.965;-14.183;-18.012;-18.099;-16.817;-18.309;-17.944;-18.239;-18.306;-17.726;-18.594;-18.19;-18.259;-18.587;-18.384;-18.427;-18.653;-17.612;-18.263;-18.374;-18.582;-18.657;-18.57;-45.45;-44.44;-45.432;-45.809;-46.393;-45.773;-45.625;-46.758;-45.381;-46.418;-46.358;-45.864;-46.008;-46.368;-45.766;-45.836;-46.246;-45.802;-46.052;-46.74;-46.241;-46.498;-46.644;-46.687;-46.715;-46.363;-46.556;-46.514;-46.652;-46.813;-13.314;-12.912;-13.456;-13.636;-13.966;-13.34;-12.676;-13.198;-14.315;-13.675;-14.517;-13.107;-14.116;-13.245;-14.495;-14.24;-13.92;-14.306;-14.22;-14.155;-13.58;-13.215;-14.188;-14.483;-13.808;-14.441;-13.99;-13.991;-14.01;-15.408;-286.03;-294.66;-289.24;-292.05;-295.25;-287.75;-295.46;-293.97;-297.3;-300.03;-291.61;-301.25;-296.22;-299.36;-295.42;-298.47;-296.77;-300.88;-301.46;-297.87;-300.22;-300.07;-302.02;-300.63;-299.95;-302.42;-303.59;-301.13;-300.58;-301.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-13.01;-18.306;-13.229;-18.034;-18.178;-17.406;-17.74;-16.965;-15.548;-18.012;-18.099;-17.132;-18.309;-17.944;-18.239;-18.317;-18.045;-18.608;-18.19;-18.26;-18.606;-18.397;-18.427;-18.678;-17.83;-18.343;-18.423;-18.582;-18.684;-18.695;-45.45;-44.5;-45.466;-45.889;-46.587;-45.863;-45.826;-46.758;-45.381;-46.514;-46.358;-45.996;-46.083;-46.455;-45.766;-46.144;-46.246;-45.869;-46.052;-46.74;-46.241;-46.498;-46.686;-46.781;-46.715;-46.397;-46.556;-46.515;-46.665;-46.813;-13.314;-12.995;-13.581;-13.636;-13.987;-13.34;-12.993;-13.227;-14.319;-13.972;-14.517;-13.449;-14.116;-13.366;-14.536;-14.391;-13.92;-14.306;-14.343;-14.278;-13.58;-13.46;-14.331;-14.483;-13.922;-14.441;-13.99;-14.003;-14.01;-15.408;-286.33;-294.66;-289.7;-293.27;-296.22;-290.73;-296.49;-293.97;-297.3;-300.3;-292.98;-301.25;-297.4;-299.61;-295.42;-300.05;-296.77;-300.88;-301.46;-299.02;-300.22;-300.76;-302.02;-301.33;-301.55;-303.08;-303.81;-301.58;-300.61;-302.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
